39	31	3.2424
39	32	3.0337
39	33	2.8322
39	34	2.6029
39	35	2.4087
39	36	2.2333
39	37	2.1049
39	38	2.0275
39	39	1.0
40	1	170.565
40	2	84.8747
40	3	55.745
40	4	41.425
40	5	32.8505
40	6	27.0942
40	7	23.0152
40	8	19.7861
40	9	17.4357
40	10	15.5076
40	11	13.9062
40	12	12.6589
40	13	11.545
40	14	10.5076
40	15	9.7135
40	16	9.0028
40	17	8.3202
40	18	7.7673
40	19	7.2134
40	20	6.781
40	21	6.3263
40	22	5.932
40	23	5.5712
40	24	5.2295
40	25	4.9205
40	26	4.6565
40	27	4.3855
40	28	4.1166
40	29	3.8864
40	30	3.6639
40	31	3.4347
40	32	3.2178
40	33	3.0185
40	34	2.8082
40	35	2.5889
40	36	2.3977
40	37	2.2283
40	38	2.102
40	39	2.0254
40	40	1.0
41	1	176.0781
41	2	87.425
41	3	57.7341
41	4	42.6953
41	5	33.9927
41	6	27.8955
41	7	23.7215
41	8	20.4454
41	9	18.0557
41	10	16.0302
41	11	14.4079
41	12	13.0045
41	13	11.9189
41	14	10.9004
41	15	10.069
41	16	9.3122
41	17	8.6073
41	18	8.0244
41	19	7.4813
41	20	6.9964
41	21	6.559
41	22	6.1813
41	23	5.7822
41	24	5.4519
41	25	5.1305
41	26	4.866
41	27	4.5667
41	28	4.3061
41	29	4.0667
41	30	3.8705
41	31	3.6279
41	32	3.4118
41	33	3.2091
41	34	2.9814
41	35	2.7908
41	36	2.5743
41	37	2.3933
41	38	2.2239
41	39	2.0977
41	40	2.0261
41	41	1.0
42	1	181.1497
42	2	89.7952
42	3	59.3958
42	4	43.9361
42	5	34.8691
42	6	28.9462
42	7	24.3547
42	8	21.2711
42	9	18.6554
42	10	16.6014
42	11	14.9343
42	12	13.4519
42	13	12.3641
42	14	11.3149
42	15	10.3937
42	16	9.6393
42	17	8.9307
42	18	8.2967
42	19	7.7764
42	20	7.273
42	21	6.8233
42	22	6.4135
42	23	6.0296
42	24	5.7025
42	25	5.3664
42	26	5.037
42	27	4.756
42	28	4.5037
42	29	4.2377
42	30	4.0419
42	31	3.7939
42	32	3.576
42	33	3.3785
42	34	3.1607
42	35	2.9787
42	36	2.7585
42	37	2.5658
42	38	2.3856
42	39	2.2118
42	40	2.0988
42	41	2.0249
42	42	1.0
43	1	186.5157
43	2	92.8732
43	3	61.0381
43	4	45.3785
43	5	36.1072
43	6	29.6996
43	7	25.2217
43	8	21.8329
43	9	19.2621
43	10	17.1313
43	11	15.3433
43	12	13.9203
43	13	12.6901
43	14	11.6319
43	15	10.7492
43	16	9.9628
43	17	9.2351
43	18	8.6549
43	19	8.0352
43	20	7.5469
43	21	7.082
43	22	6.6246
43	23	6.2593
43	24	5.8706
43	25	5.5481
43	26	5.2482
43	27	4.9593
43	28	4.6972
43	29	4.4356
43	30	4.1908
43	31	3.9826
43	32	3.7366
43	33	3.5593
43	34	3.3443
43	35	3.1485
43	36	2.9617
43	37	2.7503
43	38	2.5576
43	39	2.3742
43	40	2.2167
43	41	2.0984
43	42	2.025
43	43	1.0
44	1	193.0789
44	2	95.5088
44	3	62.8859
44	4	46.838
44	5	37.0728
44	6	30.6049
44	7	25.9447
44	8	22.5995
44	9	19.7346
44	10	17.6721
44	11	15.8316
44	12	14.3795
44	13	13.1785
44	14	12.0436
44	15	11.0918
44	16	10.2522
44	17	9.5818
44	18	8.9279
44	19	8.3484
44	20	7.8156
44	21	7.3117
44	22	6.9326
44	23	6.5069
44	24	6.1361
44	25	5.7779
44	26	5.4616
44	27	5.1625
44	28	4.8676
44	29	4.6276
44	30	4.3836
44	31	4.1503
44	32	3.9209
44	33	3.7105
44	34	3.518
44	35	3.3466
44	36	3.133
44	37	2.9235
44	38	2.7342
44	39	2.5421
44	40	2.3507
44	41	2.2066
44	42	2.0955
44	43	2.0216
44	44	1.0
45	1	197.8044
45	2	97.831
45	3	64.9231
45	4	48.1588
45	5	38.3247
45	6	31.4626
45	7	26.849
45	8	23.1723
45	9	20.4203
45	10	18.2994
45	11	16.4363
45	12	14.8726
45	13	13.5257
45	14	12.4533
45	15	11.41
45	16	10.6229
45	17	9.8833
45	18	9.1698
45	19	8.6296
45	20	8.0229
45	21	7.5868
45	22	7.1238
45	23	6.7352
45	24	6.317
45	25	5.9874
45	26	5.6648
45	27	5.3674
45	28	5.0825
45	29	4.8233
45	30	4.5547
45	31	4.3166
45	32	4.1097
45	33	3.8814
45	34	3.6787
45	35	3.4872
45	36	3.3019
45	37	3.1012
45	38	2.9112
45	39	2.7303
45	40	2.5273
45	41	2.3479
45	42	2.1995
45	43	2.0922
45	44	2.0228
45	45	1.0
46	1	203.933
46	2	100.4595
46	3	66.7575
46	4	49.4121
46	5	39.345
46	6	32.3961
46	7	27.7323
46	8	23.9059
46	9	20.9699
46	10	18.7234
46	11	16.9033
46	12	15.2786
46	13	13.8993
46	14	12.8238
46	15	11.8204
46	16	10.9488
46	17	10.1798
46	18	9.5177
46	19	8.8397
46	20	8.3201
46	21	7.8394
46	22	7.3742
46	23	6.9327
46	24	6.5763
46	25	6.2291
46	26	5.8451
46	27	5.5517
46	28	5.2768
46	29	4.9836
46	30	4.732
46	31	4.4903
46	32	4.2791
46	33	4.0497
46	34	3.8386
46	35	3.6442
46	36	3.4758
46	37	3.2814
46	38	3.0842
46	39	2.8975
46	40	2.7039
46	41	2.513
46	42	2.351
46	43	2.2035
46	44	2.0904
46	45	2.0175
46	46	1.0
47	1	209.4791
47	2	103.414
47	3	68.358
47	4	50.7371
47	5	40.2372
47	6	33.3077
47	7	28.1604
47	8	24.5045
47	9	21.5778
47	10	19.1616
47	11	17.2943
47	12	15.6741
47	13	14.3644
47	14	13.2248
47	15	12.1379
47	16	11.252
47	17	10.5182
47	18	9.7866
47	19	9.1886
47	20	8.6075
47	21	8.0623
47	22	7.5832
47	23	7.189
47	24	6.7868
47	25	6.4209
47	26	6.073
47	27	5.7957
47	28	5.4522
47	29	5.1847
47	30	4.9189
47	31	4.6816
47	32	4.4414
47	33	4.203
47	34	4.0058
47	35	3.8003
47	36	3.6085
47	37	3.4189
47	38	3.2441
47	39	3.0648
47	40	2.8861
47	41	2.6863
47	42	2.5032
47	43	2.3419
47	44	2.1974
47	45	2.0882
47	46	2.021
47	47	1.0
48	1	212.8421
48	2	106.0591
48	3	69.9674
48	4	52.2505
48	5	41.4615
48	6	34.2666
48	7	29.0104
48	8	25.2211
48	9	22.1923
48	10	19.7826
48	11	17.7612
48	12	16.1559
48	13	14.8067
48	14	13.5478
48	15	12.5529
48	16	11.6153
48	17	10.8149
48	18	10.0631
48	19	9.4062
48	20	8.8455
48	21	8.3273
48	22	7.8451
48	23	7.4041
48	24	7.0304
48	25	6.6151
48	26	6.2855
48	27	5.9749
48	28	5.6958
48	29	5.3694
48	30	5.1307
48	31	4.8506
48	32	4.6139
48	33	4.3827
48	34	4.1927
48	35	3.9705
48	36	3.7926
48	37	3.5993
48	38	3.4056
48	39	3.2305
48	40	3.0529
48	41	2.8524
48	42	2.6681
48	43	2.5017
48	44	2.3346
48	45	2.1895
48	46	2.0823
48	47	2.0197
48	48	1.0
49	1	220.2452
49	2	109.1877
49	3	71.8356
49	4	53.7126
49	5	42.3029
49	6	34.9928
49	7	29.7589
49	8	25.7861
49	9	22.8186
49	10	20.2357
49	11	18.2618
49	12	16.591
49	13	15.2196
49	14	14.0053
49	15	12.8652
49	16	11.9385
49	17	11.0932
49	18	10.3649
49	19	9.7702
49	20	9.1151
49	21	8.5856
49	22	8.1206
49	23	7.6166
49	24	7.2117
49	25	6.8753
49	26	6.4752
49	27	6.1692
49	28	5.8574
49	29	5.5836
49	30	5.2987
49	31	5.0544
49	32	4.7985
49	33	4.555
49	34	4.3468
49	35	4.1246
49	36	3.9434
49	37	3.7466
49	38	3.5539
49	39	3.3866
49	40	3.2062
49	41	3.0365
49	42	2.8376
49	43	2.6794
49	44	2.5004
49	45	2.3191
49	46	2.1894
49	47	2.0838
49	48	2.0198
49	49	1.0
50	1	225.7947
50	2	111.8688
50	3	73.7056
50	4	54.7032
50	5	43.5005
50	6	35.8911
50	7	30.472
50	8	26.6586
50	9	23.3685
50	10	20.8366
50	11	18.8445
50	12	17.0142
50	13	15.5927
50	14	14.2892
50	15	13.2311
50	16	12.3017
50	17	11.4102
50	18	10.6378
50	19	9.9971
50	20	9.3744
50	21	8.8183
50	22	8.2991
50	23	7.8578
50	24	7.4655
50	25	7.0389
50	26	6.7282
50	27	6.3715
50	28	6.0715
50	29	5.7426
50	30	5.4769
50	31	5.2123
50	32	4.978
50	33	4.723
50	34	4.4849
50	35	4.3145
50	36	4.0946
50	37	3.9085
50	38	3.7239
50	39	3.5354
50	40	3.3636
50	41	3.1806
50	42	3.0146
50	43	2.8374
50	44	2.6651
50	45	2.4686
50	46	2.3208
50	47	2.1825
50	48	2.0861
50	49	2.0226
50	50	1.0
